article_cover,authors,category,content_summary,headline,published_date,updated_date
https://www.coindesk.com/resizer/zR1IOHlYxgVmpxaYeIn9UbnSOJI=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/2Y4AXR7Y45G67JRSEFA4SZUO5I.jpeg,"[{'Omkar Godbole': 'https://twitter.com/@godbole17', 'Parikshit Mishra': 'https://twitter.com/@parikshitm899'}]",Business,"The latest moves in crypto markets in context for May 4, 2022.",First Mover Americas: Hawkish Fed Trade May Not Be Over Yet,"May 4, 2022 at 1:57 p.m. UTC","May 4, 2022 at 2:29 p.m. UTC"
https://www.coindesk.com/resizer/FKs37nVIlvCkFyAUws-SB2W_dFc=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ZYRRQYGLFJB43JLZBSCQGTYW5I.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Damanick Dantes': 'https://twitter.com/@@JPRubin23'}]",Markets,How long these smaller-scale investors remain committed to their crypto assets will be an interesting trend to observe; bitcoin and ether drop.,First Mover Asia: Bitcoin Minnows Are Resilient as Long-Term Whales Capitulate to Pressure,"May 3, 2022 at 10:39 p.m. UTC","May 4, 2022 at 4:06 p.m. UTC"
https://www.coindesk.com/resizer/U3yb7LKX6Lp_WvDJOiCbKX2TEi4=/560x356/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SRICLNNRD5ED7OLPVGWEJGQKUQ.png,[{'Angelique Chen': 'https://twitter.com/@AngeliqueChen07'}],Markets,"Some $120 million flowed out of digital-asset funds in the week through April 29, according to CoinShares.",Crypto Funds Suffer Fourth Straight Week of Outflows as Bitcoin Stalls,"May 4, 2022 at 4:11 p.m. UTC","May 4, 2022 at 6:05 p.m. UTC"
https://www.coindesk.com/resizer/wjsDkp8N6mVeKiy79snJxgF1GYg=/560x372/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IVNM2ULTL5HLTHGIEU2U4SW6KQ.jpg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"Si bien el Múltiplo de Mayer se acerca al punto de infravaloración, las expectativas de la Reserva Federal nublan las perspectivas de una reversión alcista.",Bitcoin: “Múltiplo de Mayer” cerca de punto de infravaloración a la espera de la Fed,"May 4, 2022 at 4:22 p.m. UTC",
https://www.coindesk.com/resizer/ZF6NTJJO_P4itCR4OeIw5iNPs2Q=/560x211/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/T2N625C43JHGDBBNEQI4Z356VQ.png,[{}],Markets,Expect choppy price action within the current trading range. ,"Bitcoin Downtrend Stabilizes, Resistance at $40K-$43K","May 4, 2022 at 5:20 p.m. UTC","May 4, 2022 at 8:43 p.m. UTC"
https://www.coindesk.com/resizer/jH9TIBb_acBhFW4bgFNkbM8sYOQ=/560x316/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SXH2EDQBVJEGZL2SWWEDIS6SSA.jpg,[{'Damanick Dantes': 'https://twitter.com/@AngeliqueChen07'}],Markets,BTC rose by 5% over the past 24 hours as bearish sentiment waned.,Market Wrap: Bitcoin and Stocks Rise After Fed Raises Rates; Growth Concerns Ease,"May 4, 2022 at 8:12 p.m. UTC","Nov 14, 2022 at 6:16 p.m. UTC"
https://www.coindesk.com/resizer/Xz6MIXF08tZ9OrTar_Kd3M73__A=/560x579/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JIF4KNWZPFC2BLHOUOZZZFBDCY.png,[{'Angelique Chen': 'https://twitter.com/@AngeliqueChen07'}],Markets,The bitcoin price rises as traders await 2 p.m. ET rate announcement from Federal Reserve's monetary policy committee.,Bitcoin Higher Ahead of FOMC Announcement,"May 4, 2022 at 5:55 p.m. UTC","May 4, 2022 at 8:45 p.m. UTC"
https://www.coindesk.com/resizer/sTDoS_66I9w_QYed97U0_rEy-9c=/560x272/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YUHMACBFUNB75DCHIGTG73KK74.png,[{}],Markets,Traders continue to hedge against further price declines.,"Market Wrap: Bitcoin Dips, Stocks Plummet as Volatility Spikes","May 18, 2022 at 8:14 p.m. UTC","Nov 14, 2022 at 5:59 p.m. UTC"
https://www.coindesk.com/resizer/9MI_Xu9MO8t6t5m6O7Lnc38LyTw=/560x316/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VLNEQEUNAZHNXDAH5SJ5ITNR6Q.jpg,[{'George Kaloudis': 'https://twitter.com/@gckaloudis'}],Layer 2,"Reported hashrate fell to zero for two months in China last year, but it has since returned rather abruptly.",China Can’t Seem to Stop Bitcoin Mining,,
https://www.coindesk.com/resizer/1rbgBc_QmMgDTcgvutj9dKmlEt0=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/7BDSBPVWX5HGFP5CQSVAHFAFHI.jpg,"[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah', 'Sandali Handagama': 'https://twitter.com/@iamsandali', 'Helene Braun': 'https://twitter.com/@HeleneBraunn'}]",Business,"The latest moves in crypto markets in context for May 24, 2022.",First Mover Americas: TRON Outperforms BTC and Crypto Takes a Lead Role at Davos,"May 24, 2022 at 2:11 p.m. UTC","May 24, 2022 at 2:28 p.m. UTC"
https://www.coindesk.com/resizer/Df-HE7gLRprA-ZN1hgenPcnGn3k=/560x257/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/FPFND7KX6JCPJE4R2U6HX3MXZM.png,[{}],Markets,"BTC está en una zona de soporte positiva, aunque el impulso a largo plazo sigue siendo débil.",Bitcoin lucha por mantener el soporte en $27K-$30K,"May 18, 2022 at 7:57 p.m. UTC",
https://www.coindesk.com/resizer/dLD4sJj-MMSG02npDh7C1NRlwGA=/560x893/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/2TGXAH675VHYFFXLRH7KOA5NRU.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Damanick Dantes': 'https://twitter.com/@@JPRubin23'}]",Markets,"The number of users on NFT markets is at its lowest point this year, but still higher than in 2021. The crypto lending platform sees an opportunity. ",First Mover Asia: Pine Wants to Test the Liquidity of the NFT Market; Cryptos Are Well-Red,"May 19, 2022 at 12:38 a.m. UTC","May 19, 2022 at 2:37 p.m. UTC"
https://www.coindesk.com/resizer/Fe5eQTKmdRJBbvICqKmE1ny7m-w=/560x325/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DEW2RWENZNGIPLUWVYCKG6JEQE.jpg,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,"Bitcoin lost support at $30,000 as Chinese tech stocks sold off on earnings worries a day after hawkish comments from the U.S. Federal Reserve. ","Solana, Cardano Tokens Slide Over 9% as Cryptos See Weakness Amid Poor US Consumer Data","May 19, 2022 at 7:47 a.m. UTC","May 19, 2022 at 3:14 p.m. UTC"
https://www.coindesk.com/resizer/Wr76sEcinIHJEi8WIAJ-umYTSNI=/560x232/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/P5NAE4GOVRCSDEVMD77KOT756U.png,[{}],Markets,"BTC muestra una sobreventa, aunque las condiciones de trading han sido irregulares en los últimos días. ","Bitcoin sube por encima de $30K, con resistencia en $35K","May 19, 2022 at 8:36 p.m. UTC",
https://www.coindesk.com/resizer/nF9gZk7rzoGoQ1L4ds3wrYDptQs=/560x392/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IGBA4AB5HNAPVDMWGXW35LCRJE.jpg,"[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa', 'Damanick Dantes': 'https://twitter.com/@@JPRubin23'}]",Markets,The crypto exchange will add technical features to support developers and build on KuCoin's public blockchain; bitcoin outperforms ether. ,First Mover Asia: KuCoin Plans to Bolster DeFi Activity on Its Blockchain After $150M Raise; Cryptos Gain,"May 19, 2022 at 11:30 p.m. UTC","May 22, 2022 at 8:59 p.m. UTC"
https://www.coindesk.com/resizer/doeYww0xOKwbOyBtK9FYLh-5oWs=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/FAUOIAKEJRFEZI6HF2XN4CKFXM.jpeg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Damanick Dantes': 'https://twitter.com/@@JPRubin23'}]",Markets,"Although Terra's collapse has raised existential questions about the future of DeFi, some traders appear to be preparing for a return to altcoins; BTC remains rangebound below $30,000 in Tuesday trading.",First Mover Asia: Bitcoin Dominates but Altcoins Lurk,"May 24, 2022 at 11:33 p.m. UTC","May 25, 2022 at 2:36 p.m. UTC"
https://www.coindesk.com/resizer/fRBVklpIVwXJ_b5pLlSYQ41BF-w=/560x309/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3AS2JWALLVEZXEWWBD6HPXBZRU.jpg,[{'Fran Velasquez': 'https://twitter.com/@_franvela'}],Markets,"“It’s a marathon, not a sprint,” Josh Olszewicz, head of research at Valkyrie, said about bitcoin’s price recovery, on CoinDesk TV’s “First Mover” program. ","More Downside Ahead for Bitcoin, Says Top Valkyrie Analyst","May 24, 2022 at 6:04 p.m. UTC","May 24, 2022 at 7:15 p.m. UTC"
https://www.coindesk.com/resizer/Ojm1mTvi1ZkjFcgcBRgNHJHVCI8=/560x298/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VOOB4V62SBF7NHNB66YTS5552A.jpg,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,Los indicadores de sentimiento tocaron fondo el lunes. ,"Bitcoin registra ocho semanas de pérdidas, pero el indicador de sentimiento sugiere un alza","May 24, 2022 at 4:02 p.m. UTC",
https://www.coindesk.com/resizer/X2p4G6aGgQY2TIq81aUC173SDw4=/560x218/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ZC3R5BV4JFBTXAWSXFSCX7IF7E.png,[{}],Markets,"Technical indicators are neutral, and upside appears limited from here.  ","Bitcoin Range-Bound; Support at $27K, Resistance at $33K","May 24, 2022 at 6:30 p.m. UTC","May 24, 2022 at 8:37 p.m. UTC"
https://www.coindesk.com/resizer/y1EfeCQDSBaLDujd8kM1uPPue5I=/560x315/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/L3TPNSTUKVG3XOS7O36CR7CSWA.jpg,"[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah', 'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}]",Markets,"The latest moves in crypto markets in context for May 25, 2022.",First Mover Americas: Bitcoin Struggles to Hold $30K Ahead of Fed Minutes,"May 25, 2022 at 2:45 p.m. UTC","May 25, 2022 at 3:37 p.m. UTC"
https://www.coindesk.com/resizer/EC5BQnch-Kxc1hzVueeYjSzwRUc=/560x374/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/35OP7YMPZNGNVF7ARLJ5PQVUW4.jpg,[{}],Markets,When Decoupling? Maybe soon (but probably not). ,"The Bitcoin-Stock Market Decoupling Isn’t Happening Yet, but It Totally Will",,
https://www.coindesk.com/resizer/BpXHUBqrN9jpPdRNvtepAncoKNc=/560x288/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/QIQVJKK52FFXZHHLK2HSKGZLCY.png,[{}],Markets,BTC declined by as much as 3% over the past 24 hours and is on track to end the month in the red.,Market Wrap: Bitcoin Stuck Below $30K as Buyers Remain on Sidelines,"May 27, 2022 at 8:15 p.m. UTC","Nov 14, 2022 at 6:43 p.m. UTC"
https://www.coindesk.com/resizer/f4ozNj59LEtwzvUh3lYMXK_dvS4=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/TCKKUJ7YCREMDAUYVCZTYY4WRE.jpg,[{'Bradley Keoun': 'https://twitter.com/@Liqquidity'}],Markets,A quick recap of some of the noted analyst's key prognostications shows just how mixed his track record has proven.,Guggenheim's Minerd Says Bitcoin Will Drop to $8K. We Checked His Record,"May 24, 2022 at 7:43 p.m. UTC","May 24, 2022 at 8:14 p.m. UTC"
https://www.coindesk.com/resizer/F8cKpvUbNCoRI3uxINbtva8VQvU=/560x305/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/UV3VBC7U3JFZPLJHKMEN7M3ZE4.png,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,"The $29,500 level is acting as major support for the world’s largest cryptocurrency.",Bitcoin Shows Signs of Bottoming Out After 9 Weeks of Losses,"May 30, 2022 at 9:31 a.m. UTC","May 31, 2022 at 2:15 p.m. UTC"
https://www.coindesk.com/resizer/m-eX6z3KnJAOJmjlnOjEQelVN4c=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DIGRPDU4EJAP5I2V6OXOQGY2BM.jpg,[{}],Layer 2,"The Oslo Freedom Forum was heavy on bitcoin and stablecoin discussions, underscoring that this technology is a tool for political dissidents, not just a get-rich-quick scheme.",Crypto's One Unassailable Use Case: Helping Human Rights Activists,,
https://www.coindesk.com/resizer/6fYS5z-XXChLSBQ0U_VvsYL_qvA=/560x428/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RX4ZNPTCQRAPLMQTNKDJHWLCCY.png,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Bradley Keoun': 'https://twitter.com/@Liqquidity'}]",Markets,"Bitcoin was headed for a ninth-straight weekly loss, a record. Terra delivered its new LUNA ""revival"" tokens, which crashed. Stepn has plenty of company among firms making changes to accommodate Chinese data-protection laws. ","First Mover Asia: Bitcoin Extends Losing Streak, New LUNAs Crash Like Old LUNAs, Stepn's China Dilemma","May 29, 2022 at 11:53 p.m. UTC","May 31, 2022 at 2:12 p.m. UTC"
https://www.coindesk.com/resizer/PBLN1ZHhh7JeUe8niLgVwO6lpCE=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ZJM5NV2C4FGU3AV2RAXFRFXE7I.jpg,[{}],Layer 2,"Practically speaking, everything is eaten by the culture war.","Bitcoin Is Apolitical, but Won't Be Much Longer",,
https://www.coindesk.com/resizer/F8cKpvUbNCoRI3uxINbtva8VQvU=/560x305/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/UV3VBC7U3JFZPLJHKMEN7M3ZE4.png,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,El nivel de $29.500 está actuando como un importante soporte para la criptomoneda más grande del mundo.,Bitcoin muestra signos de recuperación tras nueve semanas de pérdidas,"May 30, 2022 at 1:52 p.m. UTC",
https://www.coindesk.com/resizer/S97doWLGXbBGZUkqEpzxJJRh6ho=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/7ZQAD5YMDNBNFN6IMUFT5SZDO4.jpg,[{'Michael Bellusci': 'https://twitter.com/@mikeybellusci'}],Markets,"Bitcoin posted a strong start to the week, rising to over $31,000 while U.S. equity markets were closed for the Memorial Day holiday.",Bitcoin Begins a New Week by Hitting Above $31K,"May 30, 2022 at 9:01 p.m. UTC","May 31, 2022 at 2:34 p.m. UTC"
https://www.coindesk.com/resizer/ix33b17tGW8mVcUjECwf4dws4RI=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MJVOSO4HCZHPLL63RGYJA4V75U.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Bradley Keoun': 'https://twitter.com/@Liqquidity'}]",Markets,Crypto analysts are starting to ask if the market is finding a bottom after the latest downdraft. ,First Mover Asia: Bitcoin Jumps Above $31K; Ether Gas Fees Drop ,"May 31, 2022 at 12:19 a.m. UTC","May 31, 2022 at 2:45 p.m. UTC"
https://www.coindesk.com/resizer/pDAQMea_YUya-LXLzcavBAeWP6o=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/NTQGGQ3LXREYHA2JQFO7HQUJMM.jpg,"[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah', 'Shaurya Malwa': 'https://twitter.com/@shauryamalwa', 'Parikshit Mishra': 'https://twitter.com/@parikshitm899'}]",Markets,"The latest moves in crypto markets in context for May 31, 2022.","First Mover Americas: BTC Finally Sees Rebound, but It Could Be Short-Lived","May 31, 2022 at 1:31 p.m. UTC","May 31, 2022 at 2:17 p.m. UTC"
https://www.coindesk.com/resizer/ZFghWwfKNpruM86udf5pFrjggus=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MXTBJN6V35FSPGGMYCHV7EIJYU.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Bradley Keoun': 'https://twitter.com/@Liqquidity'}]",Markets,Carbon credit protocols have had a difficult time in recent months but have been working to improve the way they operate; bitcoin on Monday notched its biggest single-day gain in more than two months. ,First Mover Asia: Bitcoin Jumps Above $31K; Crypto Carbon Trading Races to Clean Up Act,"May 30, 2022 at 11:03 p.m. UTC",
https://www.coindesk.com/resizer/IwnWjr_fmQYgUz4g7_k_VTJlJeo=/560x218/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JRVFXSHISBD3JIDXIJEWBPVFYY.png,[{}],Markets,"Los compradores están reaccionando a las condiciones de sobreventa, aunque el potencial alcista parece limitado.",Bitcoin: rebote de alivio enfrenta resistencia en $33K-$35K,"May 31, 2022 at 7:16 p.m. UTC",
https://www.coindesk.com/resizer/pZrPj4lsoA1JhEwICTCFT2Qd7N0=/560x315/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/PLKSLB6I5VDTPNGI6NB63SQHUI.png,[{'Pete Pachal': 'https://twitter.com/@petepachal'}],Business,The high price of bitcoin intimidates crypto newbies. CoinDesk is hosting a private session at Consensus 2022 to begin changing the conversation.,"Hey Crypto World, Let’s Talk About Mainstreaming the Satoshi at Consensus","May 31, 2022 at 5:00 p.m. UTC","May 31, 2022 at 5:41 p.m. UTC"
https://www.coindesk.com/resizer/IwnWjr_fmQYgUz4g7_k_VTJlJeo=/560x218/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JRVFXSHISBD3JIDXIJEWBPVFYY.png,[{}],Markets,"Buyers are reacting to oversold conditions, although upside appears limited. ",Bitcoin Relief Bounce Faces Resistance at $33K-$35K,"May 31, 2022 at 6:19 p.m. UTC","May 31, 2022 at 7:52 p.m. UTC"
https://www.coindesk.com/resizer/T-pB3tEz80Rnm7ADRWjh8tQTHTc=/560x360/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/HSRMQAAVOVH27ARCKID73ZV2DI.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'James Rubin': 'https://twitter.com/@@JPRubin23'}]",Markets,Tether has relationships with a number of banks but won't say much more; bitcoin rises slightly.,First Mover Asia: Tether Is Quiet About Its Bankers. Will It Affect Its Peg?,"May 31, 2022 at 11:49 p.m. UTC","Jun 1, 2022 at 2:25 p.m. UTC"
https://www.coindesk.com/resizer/QZtao1NnHAH7fxzFRjUmi1iQnG0=/560x278/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JDPSONM7SNHXNCBJTF7SM36BTM.png,[{'Damanick Dantes': 'https://twitter.com/sndr_krisztian'}],Markets,"BTC bounced after a nine-week losing streak, although some analysts remain skeptical. ","Market Wrap: Bitcoin Rises to $32K, Outperforming Altcoins","May 31, 2022 at 8:26 p.m. UTC","Nov 14, 2022 at 5:58 p.m. UTC"
https://www.coindesk.com/resizer/fBZXb-V5NMd4gANLTXVULG8Erm0=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/WE3KCEMFWJDP7D2ORVW7LZYBH4.jpg,"[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah', 'Shaurya Malwa': 'https://twitter.com/@shauryamalwa', 'Parikshit Mishra': 'https://twitter.com/@parikshitm899'}]",Markets,"The latest moves in crypto markets in context for June 1, 2022.","First Mover Americas: BTC Starts June Trading Flat, Alts Decline","Jun 1, 2022 at 1:23 p.m. UTC","Jun 1, 2022 at 1:49 p.m. UTC"
https://www.coindesk.com/resizer/bPpGHn1NGIpqYfU6oOTIF_yVU_4=/560x218/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/33UTY5KBENB2BMCTNX4RRQUCQ4.png,[{}],Markets,"Long-term momentum remains negative, capping upside moves in price.","Bitcoin Slips as Relief Bounce Loses Steam, Support at $27K","Jun 1, 2022 at 6:43 p.m. UTC","Jun 1, 2022 at 9:32 p.m. UTC"
https://www.coindesk.com/resizer/YTJ-JXXONFbRusnqkYCDrP8ZE64=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/TWYMNSMCH5CXDOTJJ2GYY4VQXA.jpg,[{}],Layer 2,Welcome to the hype-disappointment-devastation-education-conviction-hype cycle.,How to Make Money From the Crypto Backlash,,
https://www.coindesk.com/resizer/chiUM8nGCxmHGzMPD1HOgZClxlM=/560x372/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3NXR75ZBORHP7AV7XSFFSH4CPA.JPG,"[{'Eliza Gkritsi': 'https://twitter.com/@egreechee', 'Aoyon Ashraf': 'https://twitter.com/@@Aoyon_A'}]",Business,"As the price of bitcoin falls, miners are cornered into powering off or selling their holdings. ",Bitcoin Miners Are Selling Off Their BTC Holdings to Cope With Market Headwinds,"Jun 1, 2022 at 5:28 p.m. UTC","Jun 22, 2022 at 7:34 p.m. UTC"
https://www.coindesk.com/resizer/vAdmuDDUQQUy1ISHhaVp2_O3ESY=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/5V5BS5TIABEB5L4QWDY5G2MW7U.jpg,[{}],Markets,"The investment opportunity in bitcoin used to be like a single company, but now it's more like an entire asset class. ","For Financial Advisors, Bitcoin Is the Next Nasdaq",,
